wikidata,local_id,osm_id,geom,wikidataLabel
http://www.wikidata.org/entity/Q1793236,3113909,315093,Point(-45.223888888 -21.460833333),Carmo da Cachoeira
http://www.wikidata.org/entity/Q1792041,3114006,315013,Point(-44.870833333 -20.557777777),Carmo da Mata
http://www.wikidata.org/entity/Q1756231,3114105,315209,Point(-45.128888888 -22.121944444),Carmo de Minas
http://www.wikidata.org/entity/Q22062685,3114204,315244,Point(-44.77083333 -20.18388889),Carmo do Cajuru
http://www.wikidata.org/entity/Q1792297,3114303,315254,Point(-46.315833333 -19.000833333),Carmo do Paranaíba
http://www.wikidata.org/entity/Q1756452,3114402,315281,Point(-46.118888888 -20.973055555),Carmo do Rio Claro
http://www.wikidata.org/entity/Q988774,3114501,315430,Point(-44.635 -20.540833333),Carmópolis de Minas
http://www.wikidata.org/entity/Q734337,3114550,314529,Point(-50.687777777 -19.697777777),Carneirinho
http://www.wikidata.org/entity/Q1756048,3114600,314641,Point(-44.642777777 -21.487777777),Carrancas
http://www.wikidata.org/entity/Q1756420,3114709,314653,Point(-45.840833333 -21.777777777),Carvalhópolis
http://www.wikidata.org/entity/Q741443,3114808,314627,Point(-44.460833333 -22.000833333),Carvalhos
http://www.wikidata.org/entity/Q1074537,3114907,314593,Point(-43.93 -20.792777777),Casa Grande (Minas Gerais)
http://www.wikidata.org/entity/Q1792827,3115003,314782,Point(-47.876944444 -18.575833333),Cascalho Rico
http://www.wikidata.org/entity/Q1793175,3115102,314773,Point(-46.921944444 -20.582777777),Cássia
http://www.wikidata.org/entity/Q1756293,3115201,314707,Point(-44.471944444 -21.128888888),Conceição da Barra de Minas
http://www.wikidata.org/entity/Q1749746,3115300,314854,Point(-42.696944444 -21.388888888),Cataguases
http://www.wikidata.org/entity/Q771327,3115359,314834,Point(-43.407777777 -20.075),Catas Altas
http://www.wikidata.org/entity/Q567987,3115409,314814,Point(-43.497777777 -20.69),Catas Altas da Noruega
http://www.wikidata.org/entity/Q1756976,3115458,314980,Point(-41.516944444 -17.311944444),Catuji
http://www.wikidata.org/entity/Q1756871,3115474,314936,Point(-42.962777777 -15.357777777),Catuti
http://www.wikidata.org/entity/Q829417,3115508,314932,Point(-44.932777777 -21.976944444),Caxambu
http://www.wikidata.org/entity/Q1791928,3115607,314900,Point(-45.710833333 -19.147777777),Cedro do Abaeté
http://www.wikidata.org/entity/Q650650,3115706,315015,Point(-41.305833333 -18.761944444),Central de Minas
http://www.wikidata.org/entity/Q1792154,3115805,315031,Point(-49.198888888 -18.583888888),Centralina
http://www.wikidata.org/entity/Q1805747,3115904,315058,Point(-43.221944444 -21.671944444),Chácara
http://www.wikidata.org/entity/Q1750610,3116001,315101,Point(-41.687777777 -20.043888888),Chalé
http://www.wikidata.org/entity/Q1757078,3116100,315181,Point(-42.535 -17.086944444),Chapada do Norte
http://www.wikidata.org/entity/Q1755991,3116159,315291,Point(-45.617777777 -15.305833333),Chapada Gaúcha
http://www.wikidata.org/entity/Q685517,3116209,315317,Point(-43.057777777 -22.002777777),Chiador
http://www.wikidata.org/entity/Q985574,3116308,315306,Point(-43.365833333 -20.905),Cipotânea
http://www.wikidata.org/entity/Q747994,3116407,315344,Point(-47.266944444 -20.398888888),Claraval
http://www.wikidata.org/entity/Q1791860,3116506,315392,Point(-44.208888888 -17.08),Claro dos Poções
http://www.wikidata.org/entity/Q22062655,3116605,315410,Point(-44.765833333 -20.442777777),Cláudio
http://www.wikidata.org/entity/Q22062654,3116704,315426,Point(-42.802777777 -20.856944444),Coimbra
http://www.wikidata.org/entity/Q1780178,3116803,314587,Point(-42.84 -18.233888888),Coluna
http://www.wikidata.org/entity/Q1756070,3116902,314649,Point(-49.080833333 -19.697777777),Comendador Gomes
http://www.wikidata.org/entity/Q1793138,3117009,314757,Point(-41.792777777 -16.295833333),Comercinho
http://www.wikidata.org/entity/Q659342,3117108,314712,Point(-46.203888888 -21.093888888),Conceição da Aparecida
http://www.wikidata.org/entity/Q478514,3117207,314718,Point(-45.455 -22.16),Conceição das Pedras
http://www.wikidata.org/entity/Q745089,3117306,314798,Point(-48.387777777 -19.915),Conceição das Alagoas
http://www.wikidata.org/entity/Q636229,3117405,314774,Point(-41.693888888 -19.927777777),Conceição de Ipanema
http://www.wikidata.org/entity/Q1792783,3117504,314858,Point(-43.425 -19.036944444),Conceição do Mato Dentro
http://www.wikidata.org/entity/Q1793134,3117603,314901,Point(-44.896944444 -19.752777777),Conceição do Pará
http://www.wikidata.org/entity/Q1756600,3117702,314994,Point(-45.085 -21.880833333),Conceição do Rio Verde
http://www.wikidata.org/entity/Q1792841,3117801,314979,Point(-45.797777777 -22.412777777),Conceição dos Ouros
http://www.wikidata.org/entity/Q1792069,3117836,315221,Point(-44.417777777 -15.293888888),Cônego Marinho
http://www.wikidata.org/entity/Q780786,3117876,368777,Point(-43.982777777 -19.632777777),Confins
http://www.wikidata.org/entity/Q1791942,3117900,315233,Point(-46.038888888 -22.152777777),Congonhal
http://www.wikidata.org/entity/Q275654,3118007,315121,Point(-43.857777777 -20.5),Congonhas
http://www.wikidata.org/entity/Q1792271,3118106,315170,Point(-43.680833333 -18.806944444),Congonhas do Norte
http://www.wikidata.org/entity/Q22062637,3118205,315107,Point(-47.541944444 -19.936944444),Conquista (Minas Gerais)
http://www.wikidata.org/entity/Q570312,3118304,315002,Point(-43.785833333 -20.66),Conselheiro Lafaiete
http://www.wikidata.org/entity/Q1792851,3118403,315369,Point(-41.471944444 -19.171944444),Conselheiro Pena
http://www.wikidata.org/entity/Q1805751,3118502,315371,Point(-45.920833333 -22.550833333),Consolação
http://www.wikidata.org/entity/Q271333,3118601,368786,Point(-44.053888888 -19.931944444),Contagem
http://www.wikidata.org/entity/Q1792777,3118700,315314,Point(-45.440833333 -21.188888888),Coqueiral
http://www.wikidata.org/entity/Q1779901,3118809,314804,Point(-44.365 -16.685),Coração de Jesus
http://www.wikidata.org/entity/Q1792063,3118908,314744,Point(-44.320833333 -19.125),Cordisburgo
http://www.wikidata.org/entity/Q1792968,3119005,314727,Point(-45.700833333 -21.792777777),Cordislândia
http://www.wikidata.org/entity/Q22062630,3119104,314618,Point(-44.455833333 -18.380833333),Corinto
http://www.wikidata.org/entity/Q631277,3119203,314993,Point(-42.285833333 -18.621944444),Coroaci
http://www.wikidata.org/entity/Q22062628,3119302,314888,Point(-47.2 -18.472777777),Coromandel
http://www.wikidata.org/entity/Q80004,3119401,314867,Point(-42.628888888 -19.518888888),Coronel Fabriciano
http://www.wikidata.org/entity/Q1756364,3119500,314844,Point(-42.181944444 -16.618888888),Coronel Murta
http://www.wikidata.org/entity/Q1791759,3119609,314828,Point(-43.265833333 -21.587777777),Coronel Pacheco
http://www.wikidata.org/entity/Q1756842,3119708,315133,Point(-44.222777777 -21.023888888),Coronel Xavier Chaves
http://www.wikidata.org/entity/Q1756093,3119807,315220,Point(-45.903888888 -19.823888888),Córrego Danta
http://www.wikidata.org/entity/Q1792781,3119906,315214,Point(-46.02 -22.63),Córrego do Bom Jesus
http://www.wikidata.org/entity/Q1756378,3119955,315203,Point(-45.555 -20.448888888),Córrego Fundo
http://www.wikidata.org/entity/Q1791989,3120003,315240,Point(-42.395833333 -19.831944444),Córrego Novo
http://www.wikidata.org/entity/Q1792861,3120102,315038,Point(-43.470833333 -18.070833333),Couto de Magalhães de Minas
http://www.wikidata.org/entity/Q650484,3120151,315096,Point(-40.911944444 -17.236944444),Crisólita
http://www.wikidata.org/entity/Q1793151,3120201,315089,Point(-45.518888888 -20.875833333),Cristais
http://www.wikidata.org/entity/Q1756196,3120300,315370,Point(-42.861944444 -16.8),Cristália
http://www.wikidata.org/entity/Q1793189,3120409,315391,Point(-43.805833333 -20.831944444),Cristiano Otoni
http://www.wikidata.org/entity/Q1796446,3120508,315399,Point(-45.263888888 -22.211944444),Cristina
http://www.wikidata.org/entity/Q640266,3120607,315419,Point(-44.336944444 -20.383888888),Crucilândia
http://www.wikidata.org/entity/Q1791569,3120706,315440,Point(-46.673888888 -18.945833333),Cruzeiro da Fortaleza
http://www.wikidata.org/entity/Q1756446,3120805,315264,Point(-44.807777777 -21.838888888),Cruzília
http://www.wikidata.org/entity/Q1791954,3120839,315290,Point(-41.098888888 -18.968888888),Cuparaque
http://www.wikidata.org/entity/Q1792791,3120870,315303,Point(-41.843888888 -15.937777777),Curral de Dentro
http://www.wikidata.org/entity/Q1749748,3120904,314758,Point(-44.430833333 -18.755833333),Curvelo
http://www.wikidata.org/entity/Q1791966,3121001,314596,Point(-43.655833333 -18.445833333),Datas
http://www.wikidata.org/entity/Q1780238,3121100,314682,Point(-45.28 -22.508888888),Delfim Moreira
http://www.wikidata.org/entity/Q1792047,3121209,314646,Point(-46.853888888 -20.343888888),Delfinópolis
http://www.wikidata.org/entity/Q22062605,3121258,314926,Point(-47.770833333 -19.976944444),Delta
http://www.wikidata.org/entity/Q1792077,3121308,314899,Point(-42.967777777 -21.46),Descoberto
http://www.wikidata.org/entity/Q1791901,3121407,314956,Point(-44.332777777 -20.66),Desterro de Entre Rios
http://www.wikidata.org/entity/Q1756796,3121506,314960,Point(-43.517777777 -21.146944444),Desterro do Melo
http://www.wikidata.org/entity/Q34028,3121605,314866,Point(-43.6 -18.248888888),Diamantina
http://www.wikidata.org/entity/Q2296402,3121704,315362,Point(-43.197777777 -20.487777777),Diogo de Vasconcelos
http://www.wikidata.org/entity/Q1757121,3121803,315282,Point(-42.776944444 -19.842777777),Dionísio
http://www.wikidata.org/entity/Q1793145,3121902,315259,Point(-43.003888888 -20.99),Divinésia
http://www.wikidata.org/entity/Q1792807,3122009,315435,Point(-42.148888888 -20.613888888),Divino
http://www.wikidata.org/entity/Q1791982,3122108,315417,Point(-41.48 -18.777777777),Divino das Laranjeiras
http://www.wikidata.org/entity/Q1791876,3122207,315401,Point(-42.597777777 -18.803888888),Divinolândia de Minas
http://www.wikidata.org/entity/Q926606,3122306,315091,Point(-44.883888888 -20.138888888),Divinópolis
http://www.wikidata.org/entity/Q1791217,3122355,315094,Point(-41.345 -15.725833333),Divisa Alegre
http://www.wikidata.org/entity/Q1756059,3122405,315074,Point(-46.195833333 -21.510833333),Divisa Nova
http://www.wikidata.org/entity/Q1756913,3122454,315043,Point(-41.0 -15.725833333),Divisópolis
http://www.wikidata.org/entity/Q985964,3122470,315011,Point(-46.270833333 -16.651944444),Dom Bosco (Minas Gerais)
http://www.wikidata.org/entity/Q1755986,3122504,315243,Point(-42.105833333 -19.373888888),Dom Cavati
http://www.wikidata.org/entity/Q1791176,3122603,315230,Point(-43.255833333 -18.966944444),Dom Joaquim
http://www.wikidata.org/entity/Q1756586,3122702,315212,Point(-42.967777777 -20.16),Dom Silvério
http://www.wikidata.org/entity/Q1790610,3122801,315205,Point(-45.160833333 -22.253888888),Dom Viçoso
http://www.wikidata.org/entity/Q1756805,3122900,315193,Point(-42.810833333 -21.316111111),Dona Eusébia
http://www.wikidata.org/entity/Q1790636,3123007,315183,Point(-44.022777777 -21.108888888),Dores de Campos
http://www.wikidata.org/entity/Q1790727,3123106,315108,Point(-42.928888888 -19.057777777),Dores de Guanhães
http://www.wikidata.org/entity/Q1757114,3123205,314823,Point(-45.601944444 -19.462777777),Dores do Indaiá
http://www.wikidata.org/entity/Q1791405,3123304,314841,Point(-43.188888888 -20.975833333),Dores do Turvo
http://www.wikidata.org/entity/Q1756593,3123403,314954,Point(-45.902777777 -20.286944444),Doresópolis
http://www.wikidata.org/entity/Q1790742,3123502,314987,Point(-47.608888888 -18.430833333),Douradoquara
http://www.wikidata.org/entity/Q1756936,3123528,314909,Point(-41.797777777 -20.202777777),Durandé
http://www.wikidata.org/entity/Q939717,3123601,314664,Point(-45.565 -21.61),Elói Mendes
http://www.wikidata.org/entity/Q1791189,3123700,314669,Point(-42.045833333 -19.218888888),Engenheiro Caldas
http://www.wikidata.org/entity/Q1756184,3123809,314581,Point(-43.95 -17.28),Engenheiro Navarro
http://www.wikidata.org/entity/Q1791121,3123858,314585,Point(-42.230833333 -19.625),Entre Folhas
http://www.wikidata.org/entity/Q1790677,3123908,314617,Point(-44.065833333 -20.670833333),Entre Rios de Minas
http://www.wikidata.org/entity/Q1757071,3124005,314811,Point(-42.656944444 -20.84),Ervália
http://www.wikidata.org/entity/Q1791724,3124104,368819,Point(-44.313888888 -19.762777777),Esmeraldas
http://www.wikidata.org/entity/Q1790572,3124203,314738,Point(-41.906944444 -20.65),Espera Feliz
http://www.wikidata.org/entity/Q22062572,3124302,315326,Point(-42.810277777 -14.908055555),Espinosa
http://www.wikidata.org/entity/Q727483,3124401,315400,Point(-45.950833333 -22.045833333),Espírito Santo do Dourado
http://www.wikidata.org/entity/Q1790777,3124500,315364,Point(-46.016944444 -22.462777777),Estiva
http://www.wikidata.org/entity/Q1790684,3124609,315429,Point(-42.460833333 -21.741944444),Estrela Dalva
http://www.wikidata.org/entity/Q942731,3124708,315420,Point(-45.787777777 -19.521944444),Estrela do Indaiá
http://www.wikidata.org/entity/Q1790757,3124807,315033,Point(-47.692777777 -18.745833333),Estrela do Sul
http://www.wikidata.org/entity/Q1790798,3124906,315100,Point(-42.186944444 -21.098888888),Eugenópolis
http://www.wikidata.org/entity/Q1790705,3125002,315075,Point(-43.51 -21.550833333),Ewbank da Câmara
http://www.wikidata.org/entity/Q2008030,3125101,315066,Point(-46.317777777 -22.855),Extrema
http://www.wikidata.org/entity/Q22062565,3125200,315060,Point(-45.828888888 -21.405833333),Fama
http://www.wikidata.org/entity/Q1791395,3125309,315187,Point(-42.03 -20.807777777),Faria Lemos
http://www.wikidata.org/entity/Q1790814,3125408,315162,Point(-43.246944444 -18.076944444),Felício dos Santos
http://www.wikidata.org/entity/Q1787350,3125507,315113,Point(-43.390833333 -18.003888888),São Gonçalo do Rio Preto
http://www.wikidata.org/entity/Q1758460,3125606,315197,Point(-40.760833333 -16.638888888),Felisburgo
http://www.wikidata.org/entity/Q1756309,3125705,314849,Point(-44.898888888 -18.757777777),Felixlândia
http://www.wikidata.org/entity/Q1791271,3125804,314840,Point(-42.081944444 -19.153888888),Fernandes Tourinho
http://www.wikidata.org/entity/Q1791559,3125903,314872,Point(-43.022777777 -19.231944444),Ferros
http://www.wikidata.org/entity/Q1791201,3125952,314902,Point(-42.278888888 -20.725833333),Fervedouro
http://www.wikidata.org/entity/Q2434788,312599,1464203,Point(-76.070277777 4.394166666),Zarzal
http://www.wikidata.org/entity/Q1791646,3126000,314916,Point(-44.432777777 -19.888888888),Florestal
http://www.wikidata.org/entity/Q1791720,3126109,314955,Point(-45.425833333 -20.463888888),Formiga
http://www.wikidata.org/entity/Q2007816,3126208,314586,Point(-46.231944444 -14.946944444),Formoso
http://www.wikidata.org/entity/Q1790792,3126307,314662,Point(-46.717777777 -20.848888888),Fortaleza de Minas
http://www.wikidata.org/entity/Q1791141,3126406,314702,Point(-44.446944444 -19.560833333),Fortuna de Minas
http://www.wikidata.org/entity/Q1756240,3126505,314666,Point(-42.351944444 -16.992777777),Francisco Badaró
http://www.wikidata.org/entity/Q1790761,3126604,314743,Point(-44.233888888 -17.315),Francisco Dumont
http://www.wikidata.org/entity/Q936907,3126703,315436,Point(-43.4942587 -16.4777211),Francisco Sá
http://www.wikidata.org/entity/Q1757095,3126752,315408,Point(-42.008888888 -17.96),Franciscópolis
http://www.wikidata.org/entity/Q1757083,3126802,315393,Point(-41.428888888 -18.065833333),Frei Gaspar
http://www.wikidata.org/entity/Q1790695,3126901,315333,Point(-41.921944444 -18.545),Frei Inocêncio
http://www.wikidata.org/entity/Q1790769,3126950,315327,Point(-42.765833333 -18.167777777),Frei Lagonegro
http://www.wikidata.org/entity/Q999288,3127008,315305,Point(-49.198888888 -20.267777777),Fronteira
http://www.wikidata.org/entity/Q1756110,3127057,315283,Point(-40.925 -16.890833333),Fronteira dos Vales
http://www.wikidata.org/entity/Q1791158,3127073,315245,Point(-42.532777777 -16.130833333),Fruta de Leite
http://www.wikidata.org/entity/Q1790819,3127107,315184,Point(-48.940833333 -20.025),Frutal
http://www.wikidata.org/entity/Q1757125,3127206,315125,Point(-44.055833333 -19.367777777),Funilândia
http://www.wikidata.org/entity/Q1805355,3127305,315086,Point(-41.537777777 -18.998888888),Galileia
http://www.wikidata.org/entity/Q1756252,3127339,315032,Point(-43.123888888 -15.081944444),Gameleiras
http://www.wikidata.org/entity/Q1756943,3127354,315050,Point(-43.696944444 -16.85),Glaucilândia
http://www.wikidata.org/entity/Q1805781,3127370,315010,Point(-41.222777777 -18.981944444),Goiabeira
http://www.wikidata.org/entity/Q2007679,3127388,315017,Point(-43.2019 -21.5369),Goianá
http://www.wikidata.org/entity/Q1970369,3127404,314965,Point(-45.855833333 -22.658888888),Gonçalves
http://www.wikidata.org/entity/Q745774,3127503,314998,Point(-42.478888888 -18.821944444),Gonzaga (Minas Gerais)
http://www.wikidata.org/entity/Q22066972,3127602,314906,Point(-43.740833333 -18.453888888),Gouveia
http://www.wikidata.org/entity/Q462218,3127701,314856,Point(-41.948888888 -18.850833333),Governador Valadares
http://www.wikidata.org/entity/Q1754641,3127800,314831,Point(-42.89 -16.558888888),Grão Mogol
http://www.wikidata.org/entity/Q1791244,3127909,314759,Point(-47.721944444 -18.493888888),Grupiara
http://www.wikidata.org/entity/Q1756864,3128006,314726,Point(-42.932777777 -18.775),Guanhães
http://www.wikidata.org/entity/Q1791322,3128105,314745,Point(-45.917777777 -20.761944444),Guapé
http://www.wikidata.org/entity/Q2008016,3128204,314678,Point(-43.007777777 -20.570833333),Guaraciaba
http://www.wikidata.org/entity/Q924739,3128253,314700,Point(-43.672777777 -17.013888888),Guaraciama
http://www.wikidata.org/entity/Q1790645,3128303,314584,Point(-46.802777777 -21.298888888),Guaranésia
http://www.wikidata.org/entity/Q1998473,3128402,314610,Point(-43.046944444 -21.351944444),Guarani
http://www.wikidata.org/entity/Q1791579,3128501,314629,Point(-43.037777777 -21.731944444),Guarará
http://www.wikidata.org/entity/Q1790555,3128600,315416,Point(-47.097777777 -17.770833333),Guarda-Mor
http://www.wikidata.org/entity/Q1791417,3128709,315406,Point(-46.712777777 -21.305),Guaxupé
http://www.wikidata.org/entity/Q1791163,3128808,315284,Point(-42.796944444 -21.151944444),Guidoval
http://www.wikidata.org/entity/Q1791357,3128907,315263,Point(-46.792777777 -18.843888888),Guimarânia
http://www.wikidata.org/entity/Q1790795,3129004,315334,Point(-42.717777777 -21.007777777),Guiricema
http://www.wikidata.org/entity/Q1791508,3129103,315191,Point(-49.785833333 -19.212777777),Gurinhatã
http://www.wikidata.org/entity/Q2007752,3129202,315124,Point(-45.541944444 -22.066944444),Heliodora
http://www.wikidata.org/entity/Q1790564,3129301,315231,Point(-42.217777777 -19.436944444),Iapu
http://www.wikidata.org/entity/Q1755880,3129400,315204,Point(-43.962777777 -21.43),Ibertioga
http://www.wikidata.org/entity/Q1756458,3129509,315085,Point(-46.538888888 -19.477777777),Ibiá
http://www.wikidata.org/entity/Q1790622,3129608,315069,Point(-44.913888888 -16.860833333),Ibiaí
http://www.wikidata.org/entity/Q1791078,3129657,314904,Point(-44.163888888 -15.663888888),Ibiracatu
http://www.wikidata.org/entity/Q1791289,3129707,314943,Point(-47.121944444 -20.461944444),Ibiraci
http://www.wikidata.org/entity/Q1751207,3129806,368770,Point(-44.058888888 -20.021944444),Ibirité
http://www.wikidata.org/entity/Q642595,3129905,314934,Point(-46.44 -22.060833333),Ibitiúra de Minas
http://www.wikidata.org/entity/Q375692,3130002,314968,Point(-44.747777777 -21.152777777),Ibituruna
http://www.wikidata.org/entity/Q655607,3130051,314983,Point(-44.905833333 -16.216944444),Icaraí de Minas
http://www.wikidata.org/entity/Q22062513,3130101,368830,Point(-44.301944444 -20.07),Igarapé
http://www.wikidata.org/entity/Q1791133,3130200,314848,Point(-44.708888888 -19.955),Igaratinga
http://www.wikidata.org/entity/Q1755996,3130309,314870,Point(-45.710833333 -20.173888888),Iguatama
http://www.wikidata.org/entity/Q1790715,3130408,314881,Point(-44.925 -21.17),Ijaci
http://www.wikidata.org/entity/Q1791254,3130507,314882,Point(-45.832777777 -20.935833333),Ilicínea
http://www.wikidata.org/entity/Q1791308,3130556,314879,Point(-41.970833333 -19.596944444),Imbé de Minas
http://www.wikidata.org/entity/Q1755870,3130606,314706,Point(-46.327777777 -22.316944444),Inconfidentes
http://www.wikidata.org/entity/Q1790732,3130655,314766,Point(-42.196944444 -15.491944444),Indaiabira
http://www.wikidata.org/entity/Q22062505,3130705,314790,Point(-47.916944444 -19.038888888),Indianópolis
http://www.wikidata.org/entity/Q1790591,3130804,314601,Point(-44.916944444 -21.400833333),Ingaí
http://www.wikidata.org/entity/Q1791428,3130903,314643,Point(-42.12 -19.548888888),Inhapim
http://www.wikidata.org/entity/Q1755861,3131000,314670,Point(-44.39 -19.490833333),Inhaúma
http://www.wikidata.org/entity/Q1756373,3131109,314696,Point(-44.360833333 -18.728888888),Inimutaba
http://www.wikidata.org/entity/Q1791330,3131158,314704,Point(-42.418888888 -19.413888888),Ipaba
http://www.wikidata.org/entity/Q782347,3131208,314731,Point(-41.712777777 -19.800833333),Ipanema
http://www.wikidata.org/entity/Q318314,3131307,314741,Point(-42.536944444 -19.467777777),Ipatinga
http://www.wikidata.org/entity/Q1791349,3131406,314761,Point(-49.942777777 -18.691944444),Ipiaçu
http://www.wikidata.org/entity/Q921958,3131505,314778,Point(-46.19 -22.098888888),Ipuiuna
http://www.wikidata.org/entity/Q1790584,3131604,314590,Point(-47.460833333 -18.983888888),Iraí de Minas
http://www.wikidata.org/entity/Q1638413,3131703,314650,Point(-43.226944444 -19.618888888),Itabira
http://www.wikidata.org/entity/Q1790752,3131802,314686,Point(-41.232777777 -18.565833333),Itabirinha
http://www.wikidata.org/entity/Q527003,3131901,314944,Point(-43.800833333 -20.252777777),Itabirito
http://www.wikidata.org/entity/Q1756848,3132008,314925,Point(-43.308888888 -17.065),Itacambira
http://www.wikidata.org/entity/Q1790600,3132107,314819,Point(-44.091944444 -15.101944444),Itacarambi
http://www.wikidata.org/entity/Q1791168,3132206,314846,Point(-44.487777777 -20.391944444),Itaguara
http://www.wikidata.org/entity/Q1756190,3132305,314833,Point(-41.668888888 -17.401944444),Itaipé
http://www.wikidata.org/entity/Q985585,3132404,314895,Point(-45.452777777 -22.425833333),Itajubá
http://www.wikidata.org/entity/Q1756622,3132503,315118,Point(-42.858888888 -17.856944444),Itamarandiba
http://www.wikidata.org/entity/Q510938,3132602,315139,Point(-42.817777777 -21.415833333),Itamarati de Minas
http://www.wikidata.org/entity/Q1754657,3132701,315201,Point(-41.682987612 -18.036446906),Itambacuri
http://www.wikidata.org/entity/Q950561,3132800,315037,Point(-43.320833333 -19.413888888),Itambé do Mato Dentro
http://www.wikidata.org/entity/Q1791149,3132909,315047,Point(-47.047777777 -21.077777777),Itamogi
http://www.wikidata.org/entity/Q1772699,3133006,315000,Point(-44.87 -22.283888888),Itamonte
http://www.wikidata.org/entity/Q585119,3133105,315092,Point(-44.935 -22.295833333),Itanhandu
http://www.wikidata.org/entity/Q1791526,3133204,315067,Point(-41.865 -19.171944444),Itanhomi
http://www.wikidata.org/entity/Q1790804,3133303,315385,Point(-41.502777777 -16.561944444),Itaobim
http://www.wikidata.org/entity/Q1791208,3133402,315382,Point(-49.380833333 -19.908888888),Itapagipe
http://www.wikidata.org/entity/Q509584,3133501,315439,Point(-45.125833333 -20.472777777),Itapecerica
http://www.wikidata.org/entity/Q22062477,3133600,315432,Point(-46.220833333 -22.767777777),Itapeva
http://www.wikidata.org/entity/Q985977,3133709,315407,Point(-44.420833333 -20.196944444),Itatiaiuçu
http://www.wikidata.org/entity/Q1756039,3133758,315280,Point(-46.751944444 -20.738888888),Itaú de Minas
http://www.wikidata.org/entity/Q628877,3133808,315272,Point(-44.575833333 -20.075),Itaúna
http://www.wikidata.org/entity/Q1791590,3133907,315361,Point(-43.61 -20.677777777),Itaverava
http://www.wikidata.org/entity/Q934924,3134004,315337,Point(-41.765 -16.612777777),Itinga
http://www.wikidata.org/entity/Q616539,3134103,314763,Point(-41.17 -19.393888888),Itueta
http://www.wikidata.org/entity/Q1756328,3134202,314791,Point(-49.465 -18.968888888),Ituiutaba
http://www.wikidata.org/entity/Q1791057,3134301,314802,Point(-44.870833333 -21.316944444),Itumirim
http://www.wikidata.org/entity/Q1780277,3134400,314729,Point(-50.195833333 -19.727777777),Iturama
http://www.wikidata.org/entity/Q1989895,3134509,314728,Point(-44.657777777 -21.297777777),Itutinga
http://www.wikidata.org/entity/Q1749813,3134608,314675,Point(-43.745 -19.513888888),Jaboticatubas
http://www.wikidata.org/entity/Q1791600,3134707,314630,Point(-40.292777777 -16.143888888),Jacinto
http://www.wikidata.org/entity/Q1779955,3134806,314951,Point(-46.740833333 -21.016944444),Jacuí
http://www.wikidata.org/entity/Q1804332,3134905,314986,Point(-46.611944444 -22.285833333),Jacutinga
http://www.wikidata.org/entity/Q1790785,3135001,314921,Point(-42.75 -19.648888888),Jaguaraçu
http://www.wikidata.org/entity/Q734146,3135050,314869,Point(-43.673888888 -15.337777777),Jaíba
http://www.wikidata.org/entity/Q1791230,3135076,314860,Point(-41.803888888 -18.462777777),Jampruca
http://www.wikidata.org/entity/Q1791340,3135100,314818,Point(-43.308888888 -15.802777777),Janaúba
http://www.wikidata.org/entity/Q22062457,3135209,315206,Point(-44.361944444 -15.487777777),Januária
http://www.wikidata.org/entity/Q1755923,3135308,315175,Point(-45.502777777 -20.140833333),Japaraíba
http://www.wikidata.org/entity/Q931874,3135357,315135,Point(-44.27 -15.995),Japonvar
http://www.wikidata.org/entity/Q588890,3135407,315164,Point(-43.982777777 -20.535),Jeceaba
http://www.wikidata.org/entity/Q1756319,3135456,315159,Point(-42.257777777 -17.082777777),Jenipapo de Minas
http://www.wikidata.org/entity/Q1756002,3135506,315105,Point(-42.665833333 -20.455833333),Jequeri
http://www.wikidata.org/entity/Q958515,3135605,315040,Point(-44.445833333 -17.235833333),Jequitaí
http://www.wikidata.org/entity/Q1757089,3135704,315048,Point(-44.027777777 -19.235833333),Jequitibá
http://www.wikidata.org/entity/Q580753,3135803,315427,Point(-41.002777777 -16.433888888),Jequitinhonha
http://www.wikidata.org/entity/Q1791440,3135902,315421,Point(-45.290833333 -21.997777777),Jesuânia
http://www.wikidata.org/entity/Q1756235,3136009,315409,Point(-41.030833333 -16.653888888),Joaíma
http://www.wikidata.org/entity/Q1791300,3136108,315398,Point(-42.678888888 -19.171944444),Joanésia
http://www.wikidata.org/entity/Q985508,3136207,315389,Point(-43.173888888 -19.81),João Monlevade
http://www.wikidata.org/entity/Q675677,3136306,314594,Point(-46.173888888 -17.744166666),João Pinheiro
http://www.wikidata.org/entity/Q1756837,3136405,314605,Point(-44.171944444 -17.757777777),Joaquim Felício
http://www.wikidata.org/entity/Q1754836,3136504,314607,Point(-40.177777777 -15.9),Jordânia
http://www.wikidata.org/entity/Q762593,3136520,314615,Point(-42.603888888 -16.906944444),José Gonçalves de Minas
http://www.wikidata.org/entity/Q1791503,3136553,314685,Point(-42.498888888 -18.218888888),José Raydan
http://www.wikidata.org/entity/Q1755133,3136579,314736,Point(-42.515 -16.546944444),Josenópolis
http://www.wikidata.org/entity/Q22062438,3136603,368789,Point(-43.58 -19.69),Nova União (Minas Gerais)
http://www.wikidata.org/entity/Q1790670,3136652,368811,Point(-44.342777777 -19.951944444),Juatuba
http://www.wikidata.org/entity/Q193019,3136702,314769,Point(-43.35 -21.75),Juiz de Fora
http://www.wikidata.org/entity/Q1790506,3136801,314809,Point(-43.586944444 -16.847777777),Juramento
http://www.wikidata.org/entity/Q1790502,3136900,314785,Point(-46.576944444 -21.252777777),Juruaia
http://www.wikidata.org/entity/Q730130,3136959,314873,Point(-44.16 -14.262777777),Juvenília
