jurisd,jurisd_id,osm_id,jurisdLabel,population,date,method,ref
http://www.wikidata.org/entity/Q510992,2102507,332804,Cajari,19521,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1122744,2102556,332826,Campestre do Maranhão,14530,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068838,2102606,332981,Cândido Mendes,20376,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2103724,2102705,332943,Cantanhede,22236,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068268,2102754,332815,Capinzal do Norte,10937,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q651807,2102804,332955,Carolina,24151,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2016480,2102903,332842,Carutapera,24095,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q997107,2103000,332983,Caxias,166159,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2095187,2103109,332878,Cedral,10711,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068312,2103125,332922,Central do Maranhão,8806,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068246,2103158,332845,Centro do Guilherme,13876,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2013267,2103174,332910,Centro Novo do Maranhão,22056,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q746060,2103208,332847,Chapadinha,80705,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q924546,2103257,332786,Cidelândia,14855,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2013225,2103307,332990,Codó,123368,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2019296,2103406,332979,Coelho Neto,49804,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q369679,2103505,332929,Colinas,41443,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012506,2103554,332891,Conceição do Lago-Açu,16559,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q967552,2103604,332856,Coroatá,65788,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1886395,2103703,332838,Cururupu,32559,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2105097,2103752,332817,Davinópolis,12923,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1823871,2103802,332776,Dom Pedro,23393,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q646515,2103901,332773,Duque Bacelar,11451,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2013171,2104008,332820,Esperantinópolis,16971,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068863,2104057,332861,Estreito,43097,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068274,2104073,332839,Feira Nova do Maranhão,8506,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068889,2104081,332971,Fernando Falcão,10559,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068944,2104099,332941,Formosa da Serra Negra,19425,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068880,2104107,332809,Fortaleza dos Nogueiras,12662,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2034097,2104206,332802,Fortuna,17812,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q939995,2104305,332899,Godofredo Viana,12104,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q14629944,2104404,332885,Gonçalves Dias,17953,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012522,2104503,332876,Governador Archer,10931,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012559,2104552,332957,Governador Edison Lobão,18740,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068814,2104602,332772,Governador Eugênio Barros,14703,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q432254,2104628,332780,Governador Luiz Rocha,7878,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068907,2104651,332799,Governador Newton Bello,10121,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068296,2104677,332828,Governador Nunes Freire,25502,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2082297,2104701,332837,"Graça Aranha, Maranhão",6261,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2043418,2104800,332843,Grajaú,70692,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2101408,2104909,332858,Guimarães,11966,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1814500,2105005,332893,Humberto de Campos,29143,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068290,2105104,332912,Icatu,27423,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1832376,2105153,332949,Igarapé do Meio,14470,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068280,2105203,332953,Igarapé Grande,11453,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q504755,2105302,332989,Imperatriz,259980,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068260,2105351,332805,Itaipava do Grajaú,16158,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012733,2105401,332816,Itapecuru Mirim,69233,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012566,2105427,332895,Itinga do Maranhão,26134,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2103541,2105450,332890,Jatobá,10464,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q781692,2105476,332889,Jenipapo dos Vieiras,17123,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1875142,2105500,332919,João Lisboa,23677,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068225,2105609,332939,Joselândia,16228,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068232,2105658,332986,Junco do Maranhão,4334,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1008300,2105708,332851,Lago da Pedra,50959,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q927111,2105807,332863,Lago do Junco,10900,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2105837,2105906,332835,Lago Verde,16369,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012976,2105922,332813,Lagoa do Mato,11280,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q305180,2105948,332811,Lago dos Rodrigues,8841,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012551,2105963,332829,Lagoa Grande do Maranhão,11534,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q930035,2105989,332987,Lajeado Novo,7653,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068220,2106003,332952,Lima Campos,11943,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2103736,2106102,332887,Loreto,12271,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2068240,2106201,332857,Luís Domingues,7016,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012532,2106300,332860,Magalhães de Almeida,20228,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2064676,2106326,332862,Maracaçumé,21773,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q743349,2106359,332846,Marajá do Sena,7757,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1846576,2106375,332836,Maranhãozinho,16754,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012544,2106409,332832,Mata Roma,17122,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1116758,2106508,332797,Matinha,23591,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012513,2106607,332777,Matões,34099,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2013059,2106631,332963,Matões do Norte,17316,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2013332,2106672,332975,Milagres do Maranhão,8502,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2089741,2106706,332913,Mirador,21045,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2066162,2106755,332894,Miranda do Norte,29121,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2066198,2106805,332897,Mirinzal,15059,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2103583,2106904,332831,Monção,33888,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012463,2107001,332854,Montes Altos,9064,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q301700,2107100,332874,Morros,19708,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2020346,2107209,332794,Nina Rodrigues,14826,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2066151,2107258,332822,Nova Colinas,5469,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q568168,2107308,332810,Nova Iorque,4682,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q924503,2107357,332947,Nova Olinda do Maranhão,21228,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2066100,2107407,332961,Olho d'Água das Cunhãs,19616,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2065084,2107456,332976,Olinda Nova do Maranhão,14968,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q628172,2107506,332881,Paço do Lumiar,125265,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2064709,2107605,332909,Palmeirândia,19840,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2261140,2107704,332927,Paraibano,21571,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2013043,2107803,332933,Parnarama,35108,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2043365,2107902,332931,Passagem Franca,19253,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2066090,2108009,332840,Pastos Bons,19693,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1876128,2108058,332869,Paulino Neves,16295,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2064653,2108108,332868,Paulo Ramos,21092,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1957216,2108207,332787,"Pedreiras, Maranhão",39153,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q661607,2108256,332944,Pedro do Rosário,25560,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2066111,2108306,332946,Penalva,38987,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2066022,2108405,332964,Peri Mirim,14371,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1941672,2108454,332965,Peritoró,23530,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2065093,2108504,332896,Pindaré-Mirim,33186,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1796449,2108603,332882,Pinheiro,84160,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q1833985,2108702,332921,Pio XII,21274,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2089300,2108801,332928,Pirapemas,18814,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2104834,2108900,332925,Poção de Pedras,17321,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2082418,2109007,332911,Porto Franco,24294,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2066074,2109056,332884,Porto Rico do Maranhão,5936,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q637452,2109106,332970,Presidente Dutra,48264,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2104269,2109205,332954,Presidente Juscelino,12939,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2089748,2109239,332940,Presidente Médici,7124,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2013023,2109270,332818,Presidente Sarney,19217,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2003321,2109304,332821,Presidente Vargas,11328,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q960537,2109403,332785,Primeira Cruz,15545,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2065202,2109452,332859,Raposa,31586,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q685271,2109502,332833,Riachão,20288,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
http://www.wikidata.org/entity/Q2012967,2109551,332908,Ribamar Fiquene,7859,2021-07-01T00:00:00Z,http://www.wikidata.org/entity/Q791801,https://www.ibge.gov.br/estatisticas/sociais/populacao/9103-estimativas-de-populacao.html?edicao=31451
