donor_id,filename_original,package_path,de_sha256,para_url
29,url,BR/data/SP/Santos/_pk0154.01,df031fa60edcf6f7de4e6f83a2c880d94f401a2922df174afc4322a0704ebe1a.geojson,https://egov.santos.sp.gov.br/geoserver/santos/ows?service=WFS&version=2.0.0&request=GetFeature&typeName=santos:lotes&outputFormat=application%2Fjson&srsName=EPSG:4326
,,,0c72ec1c4dc9ab95f4bbb3eba0e227dac0725ebae5ba0306f4f5de67e7a6cb04.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUmBqwlCb4dFnluk2tkrZWoB5eCPf5I-0_8eRhcuCAyPjw
,,,137dc416e70776ac57c37a4fb0cb9bedb1468e91ed73eaa656ddee91011daed7.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EbF9HyFI40JKm0ErDWGRT9gBPRf7Dy6gw31toGkPB-TEPw
,,,44a4c74ad768a9c4a91ff9fb168ebcd555dc0ea4b6eb1c405cc6c3fa993f8514.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EWg-05TKO85Mmw5RbFtJWWoBYWrCkrECtjyafuqcGCLotA
,,,67dbc1385846f4d1930622b4bdb647bf54f8317a61995908b017f8ad197bd596.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EawE2ZiI1TxPgL228odhU2IBLwzvE33xdoMMqyOwS6PCHg
,,,c919b3748f6f660ce66f79e69a46ce1561c9b037ae445df3b571079d9ef6b220.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EQ02vtxpLFJKiu4yGYQCcHwBC0b2ZeuwguSeP3VBFFIq6Q
,,,d9bb6c8bc7895095a25ee6c54701f9a7e0ebab88d3fbb7d48102c16647b5d6ec.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ESuuz1cO27pDh_JFJmXBIb8Bk_Jv1savMYhnfpVkgPCIRw
,,,db707701e3193d1ea3179020fe9d262e8c6968d0fb5c9a6f6533b2d92bb600b1.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUvbt72cdEFBn31zy6g8Li0BkMWYg2ifmby3rIF-evwLZw
,,,fd7d5feaf4a1966b1f3d50f1b2925edf59f1e5580c3ed32bbc783ddf393f1ea5.pbf,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EX0f7sycg8RJpHiKNAQFYHQB-qC2pURX2AYRdozOQISmPg
,,,001a7cedda7e09e33ee1e3418adf0c1d0d83b3d9edde55c835443b7ce74740f3.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZWf-gwmsRVJofj2Gq8OfxIBOO3xHYMzwO72fT-hXONE5Q
76000024,,BR/data/SP/Itu/_pk0024.01,00f40e3731f0e04b8d1050a4716385f412aed5b32b560a47cc321ef4ea5413f8.rar,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EfjxI3pFactJnFdqJaXNENQB8FAlqQHPoIeM15wDMjUFKg
,,,026b58b2e87deeb2d398d6563b1961ace1f2508d4691d9ba937cac3a082f95cc.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EWK0IaObdUZPko1y9VeGjZYB2SVB91MwcobKntNsRRpZEw
,,,028b1500b346891bdf2acb04d63f15db4604c5d9f575e4d69ad7e3b1c84d6c74.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ESmNnUmkEm5DmetbtNIrKKYBz74zUDmUS5PPycEg0Vb7Ag
,,,02a6f00416c58675b656d72a8df3f26f815d6879a1bfbd6dc15264acf587f534.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ETfrBRI4z4tMuVFzuxS1-QAB8DjvDpadwWw-FmsS03iuxA
,,,02fcedda0ca8a158eae3a6883e0dbe58c2f836f03a5a4b6fe380fc9d60a00732.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZU26ojiXk1PmnTjEoOlN70By_UfcxHqj0laZhBd0WUY7g
76000028,,BR/data/SP/Osasco/_pk0028.01,0332a2f00b8cd344818b1b734859c44c7d6b7604d347ce1619455d9bf2629d64.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ET360Dk4NsxIjVdKBGXOu-8BVykSWRq4VqNj0gr92PjMNw
76000010,,BR/data/PE/Recife/_pk0010.01,04fffd56aef1c5a53cb35e5864b940b0b103e6e4752adcff7d4f30a2cb99ddb6.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ebvowh1Dps9Nn-aPqEClsUMBPg7vB4U5dqomuwmBewpGxQ
76000009,,BR/data/MG/Contagem/_pk0009.01,058a6022054e8b3f9ba81f25f7511b58cbd4ad616b0510033b917f3f7f9f23d5.rar,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EWY38JrINrZBhYKUbXHy0isBPGmkcoibTAIkHGC7P063Wg
,,,05b3e8bbb3f5d7d023bc5b79e3eab2376ad3b3975ce8951ab59592d165af8d75.dwg,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Eb5xbugdhyhCoFL8ibYxj1QBSL2HkE04hRFAaEbNw0j6oA
,,,06519d0fac66f21d5cacecdfd7c46c48e71550013a677d2c69e55f24d8ecc920.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUVPxSJyT_lEpENhHU6aiUsBqTYETtEUZdCloCW6dweKgQ
,,,066be0426651b23f923f272ad188afae6c9aefc3b89e8f9fc8b3a4edaa0c3d74.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZt-p7W8OxtMpGI6HTmrBs0B21ZCZCNTAkdGOzaY3ohR4A
,,,0692a8ab9b2eef6eac542a265c98e5a84198cd75002ad2a30d49b7e4420db793.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ESCZY-0xOVVNj-UTjWU6TK8BMFFKxRnVymfS8g2BU1Z9Xg
,,,072e3a0a65ce83bcda2f46b9bc7106e8632783486ffefc014906086bdff374b2.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ebkk_ZyDmw1EjGO8P4pYU4cBtG1wR-9mihqG12vNXqct8A
,,,076312ec9decde9d854e0cd6913e3706703373500e129e39cd80c1b25dbead45.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUy7eD6qNFZDqtVIcnp346QBES1349Vn5lXF0oLmH2gHBA
,,,079c4057762797ae4e046e330e1053e1dcf3cbb411c617772be44049764b60f0.geojson,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZstc2r6q2JDqn4XPO5aJhMBl3mZ2P7n03Dp5XHwvINOjg
,,,07e6c893a8d94f940e79d54bec151255b6de73141a1fb74a19654660b04dd978.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ee6NvwBJb8FEkBhlPM2kNUEBSXGZ_KnV_ZqqtiscTd1waQ
,,,08074d0c4cf032ffbaf8f6c0596afd637ea5be38280d0b943d00eddec4451a88.kmz,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUFWTK5HuJxIrZPLWVKVLkoBS6sQOm-F-3AsgSHXVUUc4g
,,,087f4a6740f31b8f0ab7a191216aa59088551a83c66b0c27dca1179186a85a38.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EW2eeVFbBclOi2FEokeC2UYBfHW3y1Kb-qmQwrF55djiTA
170000003,,CO/data/_pk0003.01,08bc4f124ca0a65d9eae97663eca0894d3bb4d37ead1168b767a540b68db324f.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUMVGa8h0vxPj3fSF9oZD-cBobydd1KkGCZ_DW5l32KeyA
,,,0987914e518f06c16b0ed455ec7054ab0f461019a96bf700ebbbb8ff33132fff.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ef1GYCn7FbBNhzS54peRy74BkHZGIcBnIWrmQLhSKgyjAw
,,,09b03298fab6863c1a8c2870dca6452fc19957152e7961156378da375f39af46.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EdBkkDNUm9ZLj0-E6rxWzrkBtYfe0M9uF4fB4AR_EQWxFQ
76000069,,BR/data/RS/CaxiasSul/_pk0069.01,09e01c7ab557f61a35999b32585f72059e983600606ea2870e1520e284815165.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ef4uJjPlO_hDpGBjNDNUnz0BlvTh_okFIlf6ujoxuEOdgg
,,,0b7d05c078785f7bc83f080ef6410b8846035352773ad6e14f015a96e3bab628.dwg,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ETNHdKXCZdFNh3b7tQxKbjQBBRtQ1_sC74qxodMZDV2otA
,,,0c8e193ecd1647309ee8da292e217a7ce2002cb9b1815a13e2b9ddd942999e32.csv,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EbJFqJl3OsVCsbPXZanL9goBgZs7PgihBIa1iu2jH88yvw
76000039,,BR/data/MG/GovernadorValadares/_pk0039.01,0cc1b05163361968a5681e971c8ab1395fcca1ba4b48150a7522a90b836727e3.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EcQcWWOozZ5Bli9CxiaWw9sBPceiH1qARcO4j6ipVuz4uQ
,,,0cfd91ac328cccb6cd39e4cf9ebddcceeab291fc64209fab4dea52b7c3506e46.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EeycBT9PM5dJpkUp4Ey1RIIBFUz_n8OTxJioHTylLm18jg
,,,0d107922a331c5ec5d86a02d693655dd9dfa572aad66a0168db8acbeec5c842f.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EcIYp6N-mkFCuUofQtI5pkYBI2lsx3BZfSrY4JVS8Limdw
,,,0d1e57a51b3471d4aeecaa4a38ea0142f2a642e28768a2583ff942e0c02be311.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EdWu77NFiaFBvrJHgk67UkkBt-nctyhhL43dX7ZebBj5Lw
,,,0d5b15b89f5bb63e16cbc70229e92f905f2b7f0f329e64bb64085c038b3e6daf.pdf,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUToBxiS7f5GoLQIrV6ldRUBUW1vHn3qaWbiTAScFC9lzw
,,,0d8fbe406d74a947204bfa6e092bd1e782febfb8122ec742d76869ab61a59964.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ERrwPzDjciZAqWTZ2fZQ7VwB85m1u8Al2VtBUYf9HaFUEg
,,,0dc83eb009fad58f0e8e88db79f3b019886234104aee8fdc9b01fb29f85baeb4.rar,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ETzilVagqUxInuVTj_u12bIBx7wWzDV5RAnDZVerDKJW0g
,,,0df34d2a154d6f332de756830cd94e9f98f435dce6e82f07465a730003319390.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EXKnlIT4DI5JpbyNZXSVFhMBCVG8nt1SDPr7TU59TWqqJg
,,,0ef3749c92e3267b67435c52751e35921f936dc5f4930a5c14e73a03bdc1ff6d.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ETdHtMZoJmBPkynwp_8cVGcBpe2G7NycMft_CSvVffwo5g
76000033,,BR/data/SP/SaoPaulo/_pk0033.01,0f724350c2511ec58873a9dcaeec51a6756f9258b2b4ecd953884198e0350cbc.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EdJNfGtD1lZHmswclzbvmbABLfxxF8ePq552gxdcC-GIZg
,,,0fcd98a1b3e8bd0a716d5f94ea305498ed3a4debe9bab89ff32d0638a2d080b5.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ER57pQcYXpVDm60o8d61tfsBMg4Lb4-dj74OPhwGFjfg2A
,,,10e6c605c57f9c70afc0c57511d31c2ff970b72ca02afb3247d7aabc67e21bbd.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EaXoYAChvRVGvUyezY9dk3kBDDwWA65ssHFDbXqUhHkLjQ
,,,114826f08947c07891b95d3e56ea3c2922a32ee10839ca7355b2d1dfeb406e64.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Eaoms_5zV99BvOCnbr-9614BryoW0SofddxRizzP0SJqXA
,,,116ca409e3a106840f1f2b0a53d4cf36e93ad15848e814a228047e6fda79d270.rar,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZsMiJwIPLlLl3XYb7c-ZpcBUhDOycaEYWTBpOe7tVS7Uw
,,,11bd7706345b8683d9bf079746488898ab7b34830edece10537348379b2b129f.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EU2MsNa8CDZEpy2D6FPnbncB03r0RUOezN_dibvAJb9joQ
170000005,,CO/data/_pk0005.01,121d26a488ae9b2dd73e72e2d9495a9b892ca3068b95fe969fc64610d7615ff8.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EREb1RQAjPlJgTucZ08SDtUBoFLwXa6NpECWT_oqGYhWkg
858000001,,UY/data/_pk0001.01,13456d87d099ac5b0a16203b1b41081e2a520208656f5bd963bf76d6cd738678.pbf,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ec-_ZEjHOSVIud1MWiz3xusB637C_acCwRhbW_F4XlGk1Q
,,,13e9d0cb9b9a01a3e5fee153629de999abc51c054c12f60fbbdd663669c2aace.pdf,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EaL6lMwgk4ZOqiP2JSY7M5IBTlubB-hI_F6jld--8YSy3g
,,,1469cc54776bfecbf517191b3a86fbfcbc16f8c3ffa5e18c8d2ff5f5850ce278.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EewznT0R4CZDtJfVCJhtV5gBeunNPbIObrc1YXal6epa0A
76000081,,BR/data/SP/Guarulhos/_pk0081.01,1641b8c5fe5a2e9141939bb7353bda4fda1ea04d7a631a4d012e4759d1bf8447.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ERdtlxIbvvVPnCoP-HsfMr8BoYi_n7ECmgoO6ryXCT4QDw
76000069,,BR/data/RS/CaxiasSul/_pk0069.01,17c3cf7a5fc8429b79ab09193162a627ef9d93123f7b31e1f51435ef1a8c028c.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EaFlqGkJ3aBAox0yUMKxJnIBclx59OgO7JaZtkSyk7kvaw
,,,1955fc5a45ee9d73b77c340157f7d8ab392ce81532a8123a3e24315ffe7ba5ff.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EaIm0ClQi_dKmR1YRxrVPOcBWUXIBvYs5Lwk77LjEjWBYQ
,,,1979ba9c4669f50d562b2b2b794c28cbcfbad6031ba15b3f4da3d1eeb78555c2.csv,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ESZI_pHICulLnEXkLjLkOJ0Bv1nbV9lVGO7ZaRokGjjqXw
,,,1aad6173389514265401cdee41632e20e9803c7b4c989f1ff568daa0eff6a672.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EYIwgt3A3-xNo4GRAxFJOEYBGIAoiT5jJ4UTiv-4-ZJ5Jg
76000017,,BR/data/RS/Gravatai/_pk0017.01,1ad669693352407105ccdeb37a4398d62b0accb25888122c84afe2788c121c7b.rar,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EYUnbXIr4atDob1HUq6cxx0B78_sKR6HhZBhBXCnMiVn5Q
,,,1be6d6dad2e579618db1c84345a5ca0738f12fe69d5281a1be3b10cd270a8593.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EVs4tiNN-IxBpyVcpPwowp4BPK3tWSAugemOT7QwueW6Qg
,,,1bf1136f8ba76b09da2382cd58ede95711e6db98686adf9e3e947c305ad6585a.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EeF377BnxbxNs8VeFGITakAB6XpHh3JWC112euQMctzu6g
76000008,,BR/data/MG/BeloHorizonte/_pk0008.01,1ce29a555565be5f540ab0c6f93ac55797c368293e0a6bfb479a645a5a23f542.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EVAnsyh19-RIpTHzOny_WiUBEEy93o9BLeY1rJ-w1XWEfw
218000002,,EC/data/_pk0002.01,1e9014a224dd457fdb88d2b151c00d3bb5d43b3ad0284b27240fbba0b2afbe96.pbf,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZoAcOhEbjFHhqaW962jHHkB4YhvPsFnVvVCw0GuA82YGA
,,,1ec6e4c74dc385c983e35c864cdb1d1ea30c4fb1af718a363e9a6078d57c054d.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EW4WJJHwJRFFpoi2qPJ2MW8BV9j5xWVjRjYV_E4HEqdbkQ
,,,1f5c3d906b6300affc37f7999482479e6cb0968ab878f8195a24e58cbc40dd72.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EQyJ546Ls61Mnayww2DWcKcBFWUS3DbCnnG6dsuMEwiveQ
,,,1fb52bfa3a41a5c8e16990395a4405aab6fb3c3e6e87ffcfc7505053177aa419.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZDGazjr_3VHuWFVTZ54KqcB1_YRER9TjdzmR620e9iEXA
76000054,,BR/data/GO/Goiania/_pk0054.01,1fd83fa52b1a8b9179f8e38703b1a33a30256f68994794404acde1ad786dac7e.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUn7KCNpxKRClON6GXLd7N4BaXm8kFf6qDT3Zlv4dqaXZg
,,,200659df65901aad60938aeb6583e5dce73250e8609b3a48163c136262ab0f11.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ESAjztVgZABOq_QGNpNAN-gBPAf1YA12nrvrEBLqMtyLyg
76000035,,BR/data/SC/Joinville/_pk0035.01,207c82a3f2fa79f943c7b393b0e4fe636ff60305302f9c64c8364851fc6bf6c2.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ec8VytVk_BJFrad5bRFGYaABpSAg6aNOyWJ6yCS5TYHojw
,,,20a5f2d9de8495daa527940783431f724b133d6f6d4fa64f11bd1222e10f6389.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ERIR4CRwPEhBhMw_dRMDBEoBM2hmrWDsv_qPQaS0iJun4Q
,,,20a9996340b528bd2624888684672af57865b0156b6a67bca98f3a0cf369fe0d.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ERrW1V8fcKlLg8y_ByehhoQBNX6OGzUTg_W70AGdG9azaw
76000041,,BR/data/SP/Piracicaba/_pk0041.01,2137f68df828ce00c276a38b969cd651efcc2f8300f9fb4a716b6fd10019862f.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EVRYzGCz8MpEsONuvM9_0hwBSLOnbMEBa_qzv6O_auLrOQ
,,,21bff9327adfe27631f00f6f2396ddf52bb0023be55e7eac25cbf08154fef718.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZirjyL2oaJMpfUHSJnWXJkB1YEg0Z2kEQ7zAnwj3N8Mew
76000030,,BR/data/SP/SaoBernardoCampo/_pk0030.01,22ecd5ef4ca76adef213fa422d9b5e4198f0667df598c511c30e512bb10aaedd.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EdF3UxB-9GBAvyFMe4MXZCEBlbaOK1cHZcwKgiux60XU6w
76000041,,BR/data/SP/Piracicaba/_pk0041.01,23f703b7d1611ea29f53fe3bd2617a5939fe96d21453004838d7fe61064dae45.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUn7j-eZYShOus0zmgS6Jl8BQ0hu8_RAVrFZBlWndbTWRw
,,,2402f53d2187f20392b31502e0c4bebb1a74a37ef381097e4a467c1690fa3808.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EXxa57XWE1hPvfz2I_1-atIBHrRtqIjLLFnm0yMmFJnt6g
,,,252f2228f3400be3f6fdbef5a99b3aacf1ed0232ab73675ed918f9b5f8743752.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ERtZo-P1rF1PrJVlym60ZGkB481RNgXCfbdIlTpW4F9Hxg
,,,25850cf03b1e0be148696485ed4cf5d5caf061729f01acb390b9a3c058cee686.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EXCGbMIPQeFAjUD7otVotK8BUr7qyO9WX6BUDqSP25TWVg
76000018,,BR/data/RS/PortoAlegre/_pk0018.01,258772459588f7941ac6eeda7c6839df02d58741cf6bc3e48825aecd60418251.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EdkpZ9LTEphBtOL-WAFi7cEBl1_dbmGCepl91MHbXT7xpA
,,,25a83006b447ce6143ed0631dc74b73f0ffeaf188cb47a878f4adc240118593a.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EasNYqC4IoFHr4BkEh3cN7wBAPDNawZyK-euLTmcvK5_Jg
,,,25c410d66f4ed3372b6bcf36c535706571ca3e6e312269bd6a24b2f5a0600f91.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ef7O9ZXtoaNJmdFJEogWc6UB2tVPbYkPvxREyI5bjrEJHw
,,,25dc2586d48837cc814ad29d911bbb40df6aa0b011c2e34ca79e992ad7802ff1.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EUjRyoWMCilIiECvI-6hT7EB9iaql8o5ZnoncSkldZKzGA
170000002,,CO/data/ANT/Medellin/_pk0002.01,2630981b3e7c796f23a938d8c727ed47cf890547336ead89738b96e67fe62e7a.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EeA3gLovaytDkdtxmLMxrk8BxEkpO2axVB8s35jnXYXj2w
,,,26ab32416cc9eba7541c351ea2436fd48420eb594ee4fda0d237c7384bbe7fcc.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EQxO4Tbfz0dPmWiG_ylJUKABQ6XyTCwqSBFeTPJ7lUfw_Q
,,,271f821f295a29007be94f1e01d7efd17099e4bbc8bbe6b4bbf6f4952baae5c5.pdf,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EXI7Ev46qmlHqKQcamW9jpQBO2jTi64Q5x9UHDvgfknSpA
,,,2763700fe05fb6a3a555aba90ce2352c8c1b9dee9ceffc00925247cfa97ebe1e.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EXmjggt8lWBBr4XyVtXlrX0Bb0rtS9QSMjqALXuSeG5bzA
76000014,,BR/data/PR/Pinhais/_pk0014.01,27c0c467222a668837f62e9f40ac85f94685ea50f3d655207384f2343d13f573.rar,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EYjboh5RHKJOg6pPbsjoDJkBNe3ECYy_xnlnQP2rqbz1XQ
,,,2837da0d9ed00b70a1d3fd79aa335946cb14f962ef2f586b073a455aa29e3111.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EULOPWMLVEpGqFyc3h7_BCYB1LZE1oFITHXBpButLMDkAA
76000040,,BR/data/SP/Cabreuva/_pk0040.01,28ad2bab16b023135e52a101d2e1ddf3337806de3922599a10598b9f2131e3d2.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EeArrzeRE31LgXbChRhYNnYB0lSb9l2zXBCXmk5EGLRXKw
862000001,,VE/data/_pk0001.01,28df02b8889548e0913d2337ee4f4cadb0e5798e377bbc95f753d4269440526c.pbf,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ec3GRrNPU59Ok7oBP6Bsz-IB833zc8Pust-fvAc9sIwJ6w
,,,2961014c06753030e5079cba20b878c9aebd617a8b0b6717d1b2575a7ecab8db.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EXpv_andldBPi8KA16B9L_QBKTqz2dDjy1evoWRxvTYwog
76000042,,BR/data/AC/RioBranco/_pk0042.01,29d68e5ce006079b06b710cc2df3aa08d6cb6934f32bc0b29fc46d3e8272ff77.rar,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EZMtmnepyZ9DtP6_t5Znu_sBgiTWOxig9UhQRkcfnG9S0w
,,,29f726b85307b04495a725ace504ff7d268ecb4d1cfb344679600deaa9586a57.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=ETdPJOp4s4BHoPh5eLjRN84B4L16EAYuMf35yxx4H3eUwg
,,,2a1459e98f5d0849d72ae0f4eb520510bf01fafe1a790c678c3623c17f8ef72f.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=EerJbIOqavxDpc9-HTtRGRkBhyYELVILPIBdG3ht2TWN2Q
,,,2aa3b8b73d8c17dc907227da71307764fb37f456cd1cbed712728a670d3a9194.zip,https://addressforall-my.sharepoint.com/personal/operacao_addressforall_org/_layouts/15/download.aspx?share=Ec3xyMxVJklDvXPE5JAoMz8B1B8dEioO6tvJhpNj0YARSA
